Model,Treatment,Treatment target,Treatment type,BestResponse,Day_BestResponse,BestAvgResponse,Day_BestAvgResponse,TimeToDouble,Day_Last,ResponseCategory
X-4347,BYL719,PIK3CA,single,63.1,34,8.92,13,45.98392283,98,PD
X-4347,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-73.3,45,-42.62,48,48,48,PR
X-4347,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-14.6,11,-11.875,11,63.05820106,88,SD-->PD
X-4347,CGM097,MDM2,single,79.3,22,2.225,11,25.63157895,67,PD
X-4347,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,12.4,11,-1.9,11,77.44444444,91,SD-->PD
X-4347,HDM201,MDM2,single,33.7,39,0.7,11,56,56,SD-->PD
X-4347,INC424,JAK,single,101.6,21,23.1,11,20.81395349,28,PD
X-4347,LEE011,"CDK4,CDK6,CDK4/6",single,-7.9,52,11.168,91,134.0661157,143,SD-->-->PD
X-4347,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-83.6,87,-50.1,87,87,87,PR
X-4347,LFA102,PRLR,single,162.6,20,30.125,13,17.16314199,48,PD
X-4347,LJM716,ERBB3,single,119.9,21,43.5,16,18.51870324,49,PD
X-4347,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,124.6,20,18.25,13,18.99317872,48,PD
X-4347,LKA136,"NTRK1,NTRK2,NTRK3",single,127.1,21,27.9,11,16.11394892,28,PD
X-4347,LLM871,FGFR2/4,single,72.1,24,25.38,13,25.79229122,41,PD
X-4347,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-58.8,56,-31.70625,56,56,56,PR
X-4347,paclitaxel,Tubulin,single,78.5,24,31.5,13,32.21276596,62,PD
X-4347,tamoxifen,ESR1,single,93.9,32,39.9,16,23.08695652,49,PD
X-4347,trastuzumab,ERBB2,single,128.6,20,45.7,13,18.7510917,62,PD
X-4347,untreated,"UNKNOWN,Untreated",single,165.8,17,54.4,13,11.14583333,17,PD
X-4347,LFW527 + everolimus,"IGF1R,MTOR",combo,-7.1,21,0.214285714,21,78.56962025,98,SD-->PD
X-4377,abraxane,Tubulin,single,257.8,9,114.5,9,3.994100295,9,PD
X-4377,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,43.5,23,12.76,14,37,37,PD
X-4377,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,193.4,26,20.58,12,16.3815261,29,PD
X-4377,BKM120 + LDE225,"panPI3K,SMO",combo,-46.3,29,-21.48,29,29,29,SD
X-4377,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-13.6,17,3.316666667,17,34.95539033,74,SD-->PD
X-4377,BYL719,PIK3CA,single,159,22,40.575,11,12.11715481,28,PD
X-4377,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,65.6,20,22.22,14,24.81818182,41,PD
X-4377,HDM201,MDM2,single,260.9,20,89.14,14,5.960159363,27,PD
X-4377,figitumumab,IGF1R,single,321.7,16,91.875,13,7.015384615,16,PD
X-4377,figitumumab + binimetinib,"IGF1R,MAPK",combo,487.8,21,174.44,14,3.788702929,21,PD
X-4377,gemcitabine-50mpk,chemotherapy,single,-21.2,41,11.01111111,63,72.78191489,73,SD-->PD
X-4377,INC424,JAK,single,291,20,94.78,14,6.156462585,20,PD
X-4377,INC424 + binimetinib,"JAK,MAPK",combo,163.5,22,29.44,11,16.79695431,36,PD
X-4377,LEE011,"CDK4,CDK6,CDK4/6",single,129.2,21,20.425,11,17.08952959,42,PD
X-4377,WNT974,PORCN,single,6.9,16,23.18333333,16,23.90318302,63,SD
X-4377,LKA136,"NTRK1,NTRK2,NTRK3",single,-100,19,-85.28461538,89,89,89,CR
X-4377,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-29.7,35,-3.175,11,35,35,SD-->PD
X-4377,binimetinib-3.5mpk,MAPK,single,300.3,20,73.82,13,9.986722572,28,PD
X-4377,trametinib,MAPK,single,-12.8,25,-15,12,46.30412371,52,SD-->PD
X-4378,abraxane,Tubulin,single,180.1,21,44.16,13,13.03773585,24,PD
X-4378,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,29.1,20,13.28,17,69,69,SD
X-4378,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,102.3,28,21.275,11,16,41,PD
X-4378,BKM120 + LDE225,"panPI3K,SMO",combo,-66.3,39,-46.88,49,84,84,PR-->PD
X-4378,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-15.6,39,-5.614285714,21,83.74025974,84,SD-->PD
X-4378,BYL719,PIK3CA,single,-45.2,32,-23.93529412,64,119,119,SD
X-4378,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,61.7,32,11.4,11,45,45,PD
X-4378,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-14.3,34,3.725,13,44.43890866,77,SD-->PD
X-4378,HDM201,MDM2,single,70,24,16.24,14,35,35,PD
X-4378,figitumumab,IGF1R,single,128.9,20,27.03333333,14,17.82160804,27,PD
X-4378,figitumumab + binimetinib,"IGF1R,MAPK",combo,10.6,29,24.72,13,29,29,SD-->PD
X-4378,gemcitabine-50mpk,chemotherapy,single,-28.7,73,-11.08387097,105,112,112,SD
X-4378,INC424,JAK,single,115,18,44.475,12,14.01219512,18,PD
X-4378,INC424 + binimetinib,"JAK,MAPK",combo,20.3,11,2.2,11,74.34073107,84,SD-->PD
X-4378,LEE011,"CDK4,CDK6,CDK4/6",single,106.5,21,51.14,13,13.63492063,44,PD
X-4378,WNT974,PORCN,single,151.9,28,58.7,12,9.517241379,41,PD
X-4378,LKA136,"NTRK1,NTRK2,NTRK3",single,207.8,21,64.525,13,8.858585859,27,PD
X-4378,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-22.4,28,-12.8,11,49,49,SD-->PD
X-4378,binimetinib-3.5mpk,MAPK,single,184.5,20,47.24,12,13.12383901,23,PD
X-4378,trametinib,MAPK,single,66.1,21,38.14,14,23.19417476,41,PD
X-4378,untreated,"UNKNOWN,Untreated",single,87.3,21,25.325,12,26.36923077,63,PD
X-4426,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,107.9,20,47.25,11,12.70192308,22,PD
X-4426,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,10.3,34,52,12,11.99202128,34,PD
X-4426,CGM097,MDM2,single,231.4,20,56.38,13,11.54474097,20,PD
X-4426,dacarbazine,chemotherapy,single,306.7,21,72.14,15,9.363636364,21,PD
X-4426,LDE225,SMO,single,302.1,20,62.475,11,8.98034398,20,PD
X-4426,LDK378,ALK,single,222.5,20,28.5,11,14.18103448,20,PD
X-4426,LEE011,"CDK4,CDK6,CDK4/6",single,31.3,23,45.88571429,23,23,23,PD
X-4426,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-50.6,40,-4.225,56,71.60719041,88,SD-->PD
X-4426,WNT974,PORCN,single,364.4,20,84.7,11,8.128342246,20,PD
X-4426,LGW813,IAP,single,229.4,20,53.55,11,10.0403071,26,PD
X-4426,encorafenib,BRAF,single,369.1,20,108.14,13,7.482059282,20,PD
X-4426,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,614.7,19,122.64,13,5.828025478,19,PD
X-4426,binimetinib,"MAP2K1,MAP2K2,MAPK",single,107.5,20,44.88,14,19.42010309,29,PD
X-4426,TAS266,DR5,single,-53.2,10,-32.16,16,32.33287858,41,PR-->PD
X-4426,untreated,"UNKNOWN,Untreated",single,757.9,18,183,12,3.709186659,18,PD
X-4439,abraxane,Tubulin,single,125.8,20,-7.975,11,16.1169687,48,PD
X-4439,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,-61.4,45,-27.45714286,48,48,48,PR
X-4439,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-38,21,-14.73333333,51,51,51,SD
X-4439,BKM120 + LDE225,"panPI3K,SMO",combo,-50.7,40,-28.4,43,43,43,PR
X-4439,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-57.8,67,-24.27037037,94,94,94,PR-->PD
X-4439,BYL719,PIK3CA,single,-28.6,17,-16.72222222,28,83,83,SD
X-4439,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-41.4,49,-32.01666667,58,76,76,SD
X-4439,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-24.3,38,-15.46875,52,83,83,SD
X-4439,HDM201,MDM2,single,42.2,21,7.5,11,28.78688525,31,PD
X-4439,figitumumab,IGF1R,single,79.2,20,43.84,13,21.8008658,33,PD
X-4439,figitumumab + binimetinib,"IGF1R,MAPK",combo,98.4,22,25.65,11,16.88709677,36,PD
X-4439,gemcitabine-50mpk,chemotherapy,single,22,66,35.82,15,20.96039604,94,PD
X-4439,INC424,JAK,single,63.1,21,12.925,11,32.24264706,45,PD
X-4439,INC424 + binimetinib,"JAK,MAPK",combo,-17.5,14,-9.84,14,84,84,SD-->PD
X-4439,LEE011,"CDK4,CDK6,CDK4/6",single,60.7,20,19.78,13,22.66666667,43,PD
X-4439,WNT974,PORCN,single,149.2,24,27.36,12,20.11374408,28,PD
X-4439,LKA136,"NTRK1,NTRK2,NTRK3",single,113.7,21,31.1,15,19.83898305,32,PD
X-4439,binimetinib,"MAP2K1,MAP2K2,MAPK",single,19.6,35,25.9,11,26.49425287,77,SD
X-4439,binimetinib-3.5mpk,MAPK,single,25.3,25,-11.225,11,30.17932923,36,SD-->PD
X-4439,trametinib,MAPK,single,-33.4,45,0.65,24,51,51,SD-->PD
X-4439,untreated,"UNKNOWN,Untreated",single,120.4,23,31.72,13,17.69340974,51,PD
X-4455,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,419.9,12,131.975,12,8.395833333,12,PD
X-4455,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,485.4,21,79.46,12,8.139800285,21,PD
X-4455,CGM097,MDM2,single,164.6,20,34.05,12,11.9204893,23,PD
X-4455,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,169.6,21,36.86,15,12.52816901,21,PD
X-4455,dacarbazine,chemotherapy,single,150.8,20,38.64,13,17.15140187,21,PD
X-4455,LDE225,SMO,single,102.8,21,3.35,12,17.37765957,21,PD
X-4455,LDK378,ALK,single,447.6,18,104.075,12,6.389458272,18,PD
X-4455,LEE011,"CDK4,CDK6,CDK4/6",single,-1.8,17,16.84,17,23,23,SD-->PD
X-4455,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-4.9,9,-5.34,12,84.11462451,88,SD-->PD
X-4455,WNT974,PORCN,single,328.6,21,49.8,12,10.11789773,21,PD
X-4455,LGW813,IAP,single,336.4,21,43.075,12,11.11392405,21,PD
X-4455,encorafenib,BRAF,single,259.9,20,51.5,12,10.45800933,23,PD
X-4455,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,479.5,20,88,13,7.489953632,21,PD
X-4455,binimetinib,"MAP2K1,MAP2K2,MAPK",single,221.1,20,65.55,12,8.052307692,23,PD
X-4455,TAS266,DR5,single,98.7,20,44.675,12,7.899029126,23,PD
X-4455,untreated,"UNKNOWN,Untreated",single,740.4,21,101.4333333,11,5.420445177,21,PD
X-4530,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,207.4,22,8.575,11,14.82743363,22,PD
X-4530,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-19.5,13,-14.7,13,59.51676829,72,SD-->PD
X-4530,CGM097,MDM2,single,300.3,22,30.6,11,14.45178106,22,PD
X-4530,LDE225,SMO,single,85.3,21,9.125,15,22.58064516,29,PD
X-4530,LDK378,ALK,single,238.7,21,44.475,15,13.02418605,21,PD
X-4530,LEE011,"CDK4,CDK6,CDK4/6",single,270.7,20,42.96,12,11.51596639,20,PD
X-4530,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-100,36,-80.96111111,73,99.27480916,119,CR-->-->PD
X-4530,WNT974,PORCN,single,925.6,21,186.55,15,6.524617068,21,PD
X-4530,LGW813,IAP,single,243.9,16,68.175,11,7.406015038,16,PD
X-4530,encorafenib,BRAF,single,199.2,22,49.05,11,12.66901408,22,PD
X-4530,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,-82.1,24,-52.74285714,34,48.47309991,65,PR-->PD
X-4530,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-32.5,15,-9.685714286,20,40,40,SD-->PD
X-4530,TAS266,DR5,single,499,18,93.5,11,7.116981132,18,PD
X-4530,untreated,"UNKNOWN,Untreated",single,233.7,22,41.3,11,12.39247312,33,PD
X-4538,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,12.4,19,1.975,11,36.30136986,47,SD-->PD
X-4538,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-65,72,-49.2,102,158.7834395,182,PR-->-->PD
X-4538,CGM097,MDM2,single,60.9,25,39.64,13,27.62416107,38,PD
X-4538,dacarbazine,chemotherapy,single,-12.6,15,-9.58,15,32.65934066,43,SD-->PD
X-4538,LDE225,SMO,single,273.3,21,28.44,15,14.11956522,21,PD
X-4538,LDK378,ALK,single,352.1,21,76.52,15,10.85561497,21,PD
X-4538,LEE011,"CDK4,CDK6,CDK4/6",single,89.1,35,47.34,14,16.20879121,35,PD
X-4538,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-68.2,72,-51.99333333,119,182,182,PR-->-->PD
X-4538,WNT974,PORCN,single,317.9,21,77.84,15,10.05291005,21,PD
X-4538,LGW813,IAP,single,335.5,22,57.8,11,9.011560694,25,PD
X-4538,encorafenib,BRAF,single,-10.4,10,-7.76,14,39,39,SD-->PD
X-4538,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,-89.7,77,-72.23333333,119,182,182,PR-->-->PD
X-4538,binimetinib,"MAP2K1,MAP2K2,MAPK",single,100.1,22,38.65,11,21.99292453,32,PD
X-4538,TAS266,DR5,single,420,20,84.9,13,8.148,20,PD
X-4538,untreated,"UNKNOWN,Untreated",single,627.8,20,111.04,13,6.170798898,25,PD
X-4567,BGJ398,FGFR,single,82.9,25,17.575,11,26.40163934,42,PD
X-4567,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-100,39,-84.84347826,84,84,84,CR
X-4567,BYL719,PIK3CA,single,-100,56,-85.16538462,95,95,95,CR
X-4567,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-100,74,-84.77916667,88,88,88,CR
X-4567,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-97.2,85,-85.35769231,95,95,95,CR
X-4567,CGM097,MDM2,single,62.3,24,-4.45,11,16.8277512,59,PD
X-4567,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-99.6,90,-79.28461538,94,94,94,CR
X-4567,HDM201,MDM2,single,-4.7,11,-7.05,11,50.40492476,80,SD-->PD
X-4567,INC424,JAK,single,-31,25,-5.561538462,42,64.57758621,91,SD-->PD
X-4567,LEE011,"CDK4,CDK6,CDK4/6",single,13.5,74,37.025,11,39.704,109,PD
X-4567,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-97.1,94,-73.33448276,104,104,104,CR
X-4567,LFA102,PRLR,single,79,20,12.62,13,25.02739726,41,PD
X-4567,LJM716,ERBB3,single,-21.3,69,-15.22,13,104,104,SD-->-->PD
X-4567,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-100,10,-91.752,90,90,90,CR
X-4567,LKA136,"NTRK1,NTRK2,NTRK3",single,88.5,20,19.56,13,21.39393939,41,PD
X-4567,LLM871,FGFR2/4,single,-100,38,-80.9,69,69,69,CR
X-4567,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-80.3,97,-43.47037037,97,97,97,PR
X-4567,paclitaxel,Tubulin,single,-100,55,-75.70740741,97,97,97,CR
X-4567,tamoxifen,ESR1,single,181.2,25,47.875,11,10.15948276,32,PD
X-4567,trastuzumab,ERBB2,single,57.9,24,28.4,14,31.85227273,76,PD
X-4567,untreated,"UNKNOWN,Untreated",single,325.6,20,94.55,14,7.848888889,27,PD
X-4567,LFW527 + everolimus,"IGF1R,MTOR",combo,-68.1,46,-44.90588235,56,56,56,PR
X-4644,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,126.9,20,12.7,11,19.02063107,24,PD
X-4644,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-100,21,-94.55,223,247,247,CR-->-->PD
X-4644,CGM097,MDM2,single,460.4,20,122.175,13,5.710860367,20,PD
X-4644,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,218.4,21,41.6,11,11.36138614,21,PD
X-4644,dacarbazine,chemotherapy,single,238,21,56.86,11,8.747169811,21,PD
X-4644,LDE225,SMO,single,256.7,20,82.12,13,7.851351351,20,PD
X-4644,LDK378,ALK,single,476.8,20,88.8,13,7.922535211,20,PD
X-4644,LEE011,"CDK4,CDK6,CDK4/6",single,338.4,20,77.225,13,8.546456693,20,PD
X-4644,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-100,18,-95.03888889,182,235.4741036,244,CR-->-->PD
X-4644,WNT974,PORCN,single,631.5,21,81.78,14,10.51425106,21,PD
X-4644,LGW813,IAP,single,637.5,21,128.36,14,6.365535248,21,PD
X-4644,encorafenib,BRAF,single,-68,20,-52.64444444,30,84.02564103,98,PR-->PD
X-4644,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,-100,20,-95.44878049,227,237,237,CR
X-4644,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-46,24,-29.7,27,76.40920716,85,SD-->PD
X-4644,TAS266,DR5,single,571.1,20,99.25,13,8.058470765,20,PD
X-4644,untreated,"UNKNOWN,Untreated",single,616,20,166.8,13,5.058608059,20,PD
X-4649,abraxane,Tubulin,single,130.6,20,33.1,11,15.60606061,41,PD
X-4649,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,-26.3,42,-2.213333333,48,79,79,SD-->PD
X-4649,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,29,16,19.26,13,57,57,SD-->PD
X-4649,BKM120 + LDE225,"panPI3K,SMO",combo,-6,67,31.75,11,13.22413793,94,PD
X-4649,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-26.7,77,-10.5875,80,94,94,SD-->-->PD
X-4649,BYL719,PIK3CA,single,0.3,22,5.018181818,36,46,46,SD
X-4649,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-20,14,-11.55714286,21,62,62,SD-->PD
X-4649,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-7.7,35,8.76,14,41,41,SD
X-4649,HDM201,MDM2,single,10.4,10,6.74,14,59.45112782,62,SD-->PD
X-4649,figitumumab,IGF1R,single,165.6,20,29.82,13,14.24948454,34,PD
X-4649,figitumumab + binimetinib,"IGF1R,MAPK",combo,20.2,17,23.24,17,17,17,SD
X-4649,gemcitabine-50mpk,chemotherapy,single,-33.7,15,-5.7,15,15,15,SD
X-4649,INC424,JAK,single,134.1,21,46.78,14,15.31785714,56,PD
X-4649,INC424 + binimetinib,"JAK,MAPK",combo,83.8,23,40.2,13,11.28947368,93,PD
X-4649,LEE011,"CDK4,CDK6,CDK4/6",single,120,13,52.44,13,11.02955665,13,PD
X-4649,WNT974,PORCN,single,333.9,24,65.46,12,9.041763341,28,PD
X-4649,LKA136,"NTRK1,NTRK2,NTRK3",single,40.5,21,18.61666667,14,30.5026087,46,PD
X-4649,binimetinib,"MAP2K1,MAP2K2,MAPK",single,9,35,13.575,11,77,77,SD-->PD
X-4649,binimetinib-3.5mpk,MAPK,single,160,20,68.58,12,9.766423358,23,PD
X-4649,trametinib,MAPK,single,-24.5,16,-7.922222222,27,57,57,SD-->PD
X-4649,untreated,"UNKNOWN,Untreated",single,74.7,22,23.425,11,24.44051447,60,PD
X-4668,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,227.3,20,43,14,13.98891967,20,PD
X-4668,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-26.5,14,-20.06,14,44,44,SD-->PD
X-4668,CGM097,MDM2,single,222,20,62.4,14,9.422018349,20,PD
X-4668,dacarbazine,chemotherapy,single,217.1,22,67.075,11,8.568159204,28,PD
X-4668,LDE225,SMO,single,211.3,11,107.65,11,6.135849057,11,PD
X-4668,LDK378,ALK,single,514.8,18,96.975,12,6.968253968,18,PD
X-4668,LEE011,"CDK4,CDK6,CDK4/6",single,5.3,10,12.48,14,14,14,SD
X-4668,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-39.4,22,-32.2375,25,96.40740741,108,SD-->-->PD
X-4668,WNT974,PORCN,single,221.6,14,59.675,11,9.414355628,14,PD
X-4668,LGW813,IAP,single,392.3,20,81.94,14,8.836641221,20,PD
X-4668,encorafenib,BRAF,single,57.9,20,-7.92,14,27.61111111,37,PD
X-4668,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,-30.7,16,-19.36363636,35,101.15625,105,SD-->PD
X-4668,binimetinib,"MAP2K1,MAP2K2,MAPK",single,85.9,20,19.5,14,21.09727626,37,PD
X-4668,TAS266,DR5,single,-100,48,-90.24318182,251,251,251,CR
X-4668,untreated,"UNKNOWN,Untreated",single,513.8,20,132.18,14,7.27129751,20,PD
X-4676,abraxane,Tubulin,single,338.9,15,106.3,12,7.705539359,15,PD
X-4676,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,-68.4,48,-17.46428571,48,48,48,SD
X-4676,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,16.1,41,7.275,11,41,41,SD-->PD
X-4676,BKM120 + LDE225,"panPI3K,SMO",combo,-51.5,48,-38.74666667,48,93,93,PR-->PD
X-4676,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-100,93,-46.43461538,96,96,96,CR
X-4676,BYL719,PIK3CA,single,237.3,21,77.125,11,8.196113074,36,PD
X-4676,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,79.3,20,17.225,11,38,38,PD
X-4676,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,85.6,21,12.5,11,21.63928968,42,PD
X-4676,HDM201,MDM2,single,105.7,21,1.8,11,18,28,PD
X-4676,figitumumab,IGF1R,single,127.7,22,19.7,12,19.75405405,36,PD
X-4676,figitumumab + binimetinib,"IGF1R,MAPK",combo,108.6,17,57.225,11,14.22580645,17,PD
X-4676,gemcitabine-50mpk,chemotherapy,single,-79.7,97,-37.00689655,97,97,97,PR
X-4676,INC424,JAK,single,265.8,21,62.8,11,9.886227545,21,PD
X-4676,INC424 + binimetinib,"JAK,MAPK",combo,-28.3,25,-10.44444444,59,84,84,SD-->PD
X-4676,LEE011,"CDK4,CDK6,CDK4/6",single,304.4,15,95.55,12,6.953177258,15,PD
X-4676,WNT974,PORCN,single,167.3,20,69.92,13,7.631578947,26,PD
X-4676,LKA136,"NTRK1,NTRK2,NTRK3",single,111,20,12.625,12,18.63354037,34,PD
X-4676,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-100,83,-38.224,96,96,96,PR
X-4676,binimetinib-3.5mpk,MAPK,single,219.4,19,57.34,12,9.794729542,19,PD
X-4676,trametinib,MAPK,single,-31.2,72,-10.475,27,91,91,SD
X-4676,untreated,"UNKNOWN,Untreated",single,267,20,70.78,13,6.948412698,29,PD
X-4819,BGJ398,FGFR,single,207.8,5,113.7666667,5,3,5,PD
X-4819,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,475.2,11,204.82,11,4.739361702,11,PD
X-4819,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,256.4,5,133.9,5,3,5,PD
X-4819,BYL719,PIK3CA,single,398.7,11,173.04,11,4.061488673,11,PD
X-4819,BYL719 + LGH447,"PIK3CA,PIM",combo,224.5,5,131.2333333,5,3,5,PD
X-4819,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,435.4,5,233.5333333,5,3,5,PD
X-4819,cetuximab,EGFR,single,192.2,5,105.9666667,5,3,5,PD
X-4819,CGM097,MDM2,single,290.6,5,162.7,5,3,5,PD
X-4819,CKX620,MAPK,single,-58.1,17,-14.38333333,17,29.48500428,46,SD-->PD
X-4819,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,442.8,20,90.06,13,5.863221884,20,PD
X-4819,HDM201,MDM2,single,388.8,5,189.1,5,3,5,PD
X-4819,erlotinib,EGFR,single,553.9,5,297.2333333,5,3,5,PD
X-4819,HSP990,HSP90,single,253.8,5,131.0666667,5,3,5,PD
X-4819,INC280,MET,single,601,11,226.96,11,3.955555556,11,PD
X-4819,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,492.2,11,161.14,11,6.694082247,11,PD
X-4819,LEE011,"CDK4,CDK6,CDK4/6",single,316,5,187.8666667,5,3,5,PD
X-4819,LGH447,PIM,single,364.4,11,196.92,11,3.375992939,11,PD
X-4819,LLM871,FGFR2/4,single,344.2,10,182,10,3,10,PD
X-4819,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-8.8,13,17.9,13,20.86176233,27,SD-->PD
X-4819,paclitaxel,Tubulin,single,724,11,379.78,11,3,11,PD
X-4819,untreated,"UNKNOWN,Untreated",single,253.4,5,123.7666667,5,3,5,PD
X-4819,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,556.6,20,100.5,13,5.529411765,21,PD
X-4824,BGJ398,FGFR,single,165.4,22,27.775,11,13.50280899,34,PD
X-4824,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-27,68,-5.4375,88,88,88,SD
X-4824,BYL719,PIK3CA,single,5.8,11,1.4,11,39,39,SD-->PD
X-4824,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-63.3,50,-12.74,50,50,50,SD
X-4824,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,10.9,15,10.15,11,43,43,SD-->PD
X-4824,CGM097,MDM2,single,143.1,22,25.875,11,14.54929577,34,PD
X-4824,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-54.4,40,-30.35384615,43,43,43,PR
